Open Device Successfully!
Device Count: 1
Device Index: 0
S/N: F1480723
Pixel Count: 512
HW Version: 10000006
FW Version: 10000020
DLL Version: 21502063
Open Device Successfully!
Device Count: 1
Device Index: 0
S/N: F1480723
Pixel Count: 512
HW Version: 10000006
FW Version: 10000020
DLL Version: 21502063
Integration Time: 1000 us
Line Rate: 889 Hz
Load Calibration Data Successfully
Pixel,  Wavelength(nm)
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.288, 29212.793
第838组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.288, 29226.619
第839组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.288, 25902.140
第840组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.288, 19802.338
第841组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.288, 15048.502
第842组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.288, 13273.062
第843组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.288, 13092.969
第844组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.288, 13109.431
第845组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.288, 13116.336
第846组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.288, 12904.687
第847组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.288, 10834.798
第848组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.288, 8202.650
第849组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.287, 7233.644
第850组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.288, 7137.836
第851组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.288, 7151.713
第852组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.288, 7116.539
第853组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.287, 7144.782
第854组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.287, 6655.913
第855组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.290, 5481.187
第856组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.285, 4749.498
第857组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.288, 4537.836
第858组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.288, 4521.550
第859组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.287, 4536.398
第860组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.288, 4538.536
第861组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.290, 4557.276
第862组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.288, 4405.040
第863组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.286, 4024.335
第864组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.291, 3794.114
第865组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.292, 3744.055
第866组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第867组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第868组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.290, 3731.366
第869组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第870组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第871组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第872组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第873组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第874组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第875组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第876组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第877组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第878组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第879组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第880组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第881组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第882组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第883组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第884组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第885组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第886组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第887组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第888组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第889组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第890组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第891组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第892组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第893组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第894组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第895组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第896组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第897组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第898组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第899组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第900组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第901组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第902组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第903组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第904组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第905组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第906组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第907组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第908组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第909组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第910组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第911组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第912组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第913组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第914组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第915组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第916组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第917组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第918组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第919组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第920组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第921组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第922组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第923组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第924组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第925组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第926组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第927组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第928组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第929组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第930组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第931组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第932组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第933组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第934组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第935组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第936组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第937组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第938组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第939组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第940组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第941组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第942组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第943组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第944组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第945组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第946组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第947组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第948组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第949组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第950组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第951组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第952组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第953组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第954组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第955组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第956组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第957组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第958组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第959组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第960组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第961组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第962组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第963组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第964组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第965组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第966组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第967组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第968组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第969组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第970组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第971组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第972组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第973组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第974组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第975组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第976组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第977组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第978组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第979组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第980组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第981组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第982组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第983组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第984组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第985组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第986组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第987组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第988组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第989组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第990组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第991组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第992组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第993组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第994组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第995组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第996组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第997组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第998组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第999组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1000组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1001组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1002组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1003组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1004组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1005组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1006组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1007组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1008组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1009组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1010组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1011组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1012组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1013组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1014组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1015组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1016组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1017组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1018组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1019组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1020组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1021组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1022组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1023组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1024组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1025组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1026组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1027组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1028组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1029组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1030组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1031组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1032组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1033组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1034组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1035组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1036组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1037组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1038组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1039组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1040组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1041组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1042组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1043组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1044组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1045组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1046组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1047组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1048组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1049组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1050组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1051组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1052组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1053组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1054组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1055组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1056组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1057组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1058组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1059组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1060组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1061组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1062组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1063组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1064组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1065组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1066组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1067组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1068组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1069组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1070组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1071组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1072组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1073组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1074组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1075组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1076组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1077组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1078组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1079组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1080组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1081组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1082组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1083组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1084组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1085组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1086组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1087组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1088组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1089组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1090组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1091组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1092组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1093组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1094组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1095组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1096组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1097组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1098组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1099组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1100组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1101组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1102组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1103组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1104组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1105组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1106组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1107组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1108组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1109组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1110组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1111组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1112组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1113组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1114组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1115组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1116组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1117组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1118组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1119组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1120组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1121组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1122组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1123组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1124组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1125组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1126组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1127组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1128组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1129组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1130组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1131组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1132组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1133组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1134组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1135组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1136组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1137组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1138组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1139组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1140组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1141组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1142组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1143组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1144组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1145组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1146组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1147组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1148组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1149组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1150组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1151组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1152组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1153组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1154组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1155组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1156组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1157组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1158组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1159组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1160组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1161组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1162组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1163组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1164组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1165组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1166组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1167组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1168组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1169组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1170组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1171组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1172组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1173组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1174组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1175组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1176组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1177组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1178组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1179组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1180组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1181组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1182组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1183组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1184组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1185组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1186组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1187组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1188组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1189组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1190组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1191组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1192组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1193组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1194组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1195组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1196组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1197组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1198组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1199组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1200组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1201组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1202组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1203组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1204组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1205组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1206组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1207组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1208组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1209组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1210组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1211组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1212组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1213组数据：
